language_no	predicate_no	verb	X	Y	locus	valency_pattern
5	26	oxanas	ERG	NOM	TR	TR
5	27	Gawurmiš ha?as	*	*	*	
5	28	gozjet-(h)a?as	ERG	NOM	TR	TR
5	29	k’eliXanas	ADEL	NOM	X	ADEL_NOM
5	30	aslira ixes	*	*	*	
5	31	qot’alas	ERG	NOM	TR	TR
5	32	taniš-xes	NOM	COM	Y	NOM_COM
5	33	ac’a	ERG	NOM	TR	TR
5	34	hek’◦as 	ERG	NOM	TR	TR
5	35	-	*	*	*	
5	36	ha?as	ERG	NOM	TR	TR
5	37	-	*	*	*	
5	38	-	*	*	*	
5	39	t’abalj-(h)a?as	ERG	NOM	TR	TR
5	40	qadR◦as	ERG	NOM	TR	TR
5	41	ac’ak’◦anas	ERG	NOM	TR	TR
5	42	-	*	*	*	
5	43	aq̅as	ERG	NOM	TR	TR
5	44	haq’◦ar-(h)a?as	ERG	NOM	TR	TR
5	45	-	*	*	*	
5	46	ik̅īkanas	DAT	NOM	X	DAT_NOM
5	47	-	*	*	*	
5	48	-	*	*	*	
5	49	hoRalas	ERG	NOM	TR	TR
5	50	alja?as	ERG	NOM	TR	TR
5	51	-	*	*	*	
5	52	oIlči aljat’as	*	*	*	
5	53	-	*	*	*	
5	54	gjac’es	*	*	*	
5	55	awajkes	ADALL	NOM	X	ADALL_NOM
5	56	-	*	*	*	
5	57		*	*	*	
5	58	q’abilj-xes	DAT	NOM	X	DAT_NOM
5	59	ljazim=da ixes	*	*	*	
5	60	jiIq’nēqa aljat’as	*	*	*	
5	61	aX◦as (?)	NOM	INESS	Y	NOM_INESS
5	62	-	*	*	*	
5	63	āqas	ERG	NOM	TR	TR
5	64	-	*	*	*	
5	65	-	*	*	*	
5	66	ezas	ERG	NOM	TR	TR
5	67	-	*	*	*	
5	68	ilRič’es	NOM	EL	Y	NOM_EL
5	69	-	*	*	*	
5	70	ok’anas	ERG	NOM	TR	TR
5	71	iljoR◦as	ERG	NOM	TR	TR
5	72	ermiš ha?as	*	*	*	
5	73	-	*	*	*	
5	74	Galeč̄es	ERG	NOM	TR	TR
5	75	-	*	*	*	
5	76	k’elj ixes	*	*	*	
5	77	kumag ha?as 	*	*	*	
5	78	bašda-xes	NOM	SUPALL	Y	NOM_SUPALL
5	79	gixas	NOM	INESS	Y	NOM_INESS
5	80	-	*	*	*	
5	81	at’iq’anas	NOM	CONTALL	Y	NOM_CONTAL
5	82	-	*	*	*	
5	83	šad-xes	NOM	SUPEL	Y	NOM_SUPEL
5	84	-	*	*	*	
5	85	itxes	ERG	NOM	TR	TR
5	86	-	*	*	*	
5	87	-	*	*	*	
5	88	-	*	*	*	
5	89	-	*	*	*	
5	90	-	*	*	*	
5	91	k’ir gjaq̅as	*	*	*	
5	92	-	*	*	*	
5	93	Gajxes	AFF	NOM	X	AFF_NOM
5	94	-	*	*	*	
5	95	iljak̅as || ulak̅as	NOM	ALL	Y	NOM_ALL
5	96	qak̅jahas	ERG	NOM	TR	TR
5	97	nik’ē Gaǯes	*	*	*	
5	98	razj-xes	NOM	COM	Y	NOM_COM
5	99	saIjXas	NOM	COM	Y	NOM_COM
5	100	-	*	*	*	
5	101	iIXas	*	*	*	
5	102	-	*	*	*	
5	103	ak’an-(h)a?as	ERG	NOM	TR	TR
5	104	batmiš-xes	*	*	*	
5	105	gik’as	ERG	NOM	TR	TR
5	106	iIXas	*	*	*	
5	107	uba ha?as	*	*	*	
5	108	qaItqas	ERG	NOM	TR	TR
5	109	iRikar-(h)a?as	ERG	NOM	TR	TR
5	110		*	*	*	
5	111		*	*	*	
5	112		*	*	*	
5	113		*	*	*	
5	114		*	*	*	
5	115		*	*	*	
5	116		*	*	*	
5	117		*	*	*	
5	118		*	*	*	
5	119		*	*	*	
5	120		*	*	*	
5	121		*	*	*	
5	122		*	*	*	
5	123		*	*	*	
5	124		*	*	*	
5	125		*	*	*	
5	126		*	*	*	
5	127		*	*	*	
5	128		*	*	*	
5	129		*	*	*	
5	130		*	*	*	
6	1		GEN	NOM	X	GEN_NOM
6	2		*	*	*	
6	3		NOM	ABL	Y	NOM_ABL
6	4		NOM	ACC	TR	TR
6	5		GEN	NOM	X	GEN_NOM
6	6		NOM	COM	Y	NOM_COM
6	7		NOM	DAT	Y	NOM_DAT
6	8		NOM	ACC	TR	TR
6	9		NOM	ACC	TR	TR
6	10		NOM	DAT	Y	NOM_DAT
6	11		NOM	COM	Y	NOM_COM
6	12		NOM	ALL1	Y	NOM_ALL1
6	13		NOM	ACC	TR	TR
6	14		NOM	ABL	Y	NOM_ABL
6	15		NOM	ACC	TR	TR
6	16		NOM	ACC	TR	TR
6	17		NOM	DAT	Y	NOM_DAT
6	18		NOM	ACC	TR	TR
6	19		NOM	DAT	Y	NOM_DAT
6	20		NOM	ACC	TR	TR
6	21		NOM	ALL1	Y	NOM_ALL1
6	22		NOM	LOC	Y	NOM_LOC
6	23		NOM	COM	Y	NOM_COM
6	24		NOM	COM	Y	NOM_COM
6	25		NOM	GENdugajynda	Y	NOM_GENdugajynda
6	26		NOM	ACC	TR	TR
6	27		NOM	ACC	TR	TR
6	28		NOM	ACC	TR	TR
6	29		NOM	GENdugajynda	Y	NOM_GENdugajynda
6	30		NOM	ABL	Y	NOM_ABL
6	31		NOM	ACC	TR	TR
6	32		NOM	COM	Y	NOM_COM
6	33		NOM	ACC	TR	TR
6	34		NOM	LOC	Y	NOM_LOC
6	35		NOM	ABL	Y	NOM_ABL
6	36		NOM	ACC	TR	TR
6	37		NOM	ACC	TR	TR
6	38		LOC	NOM	X	LOC_NOM
6	39		NOM	ACC	TR	TR
6	40		NOM	ACC	TR	TR
6	41		NOM	ACC	TR	TR
6	42		NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)
6	43		NOM	ACC	TR	TR
6	44		NOM	ACC	TR	TR
6	45		NOM	DAT	Y	NOM_DAT
6	46		NOM	DAT	Y	NOM_DAT
6	47		NOM	COM	Y	NOM_COM
6	48		NOM	GENdugajynda	Y	NOM_GENdugajynda
6	49		NOM	ACC	TR	TR
6	50		NOM	ACC	TR	TR
6	51		ACC	NOM(NO.AGR)	XY	ACC_NOM(NO.AGR)
6	52		NOM	DAT	Y	NOM_DAT
6	53		NOM	ALL1	Y	NOM_ALL1
6	54		NOM	COM	Y	NOM_COM
6	55		NOM	ACC	TR	TR
6	56		DAT	NOM(NO.AGR)	XY	DAT_NOM(NO.AGR)
6	57		NOM	ACC	TR	TR
6	58		DAT	NOM	X	DAT_NOM
6	59		DAT	NOM	X	DAT_NOM
6	60		NOM	ACC	TR	TR
6	61		LOC	NOM	X	LOC_NOM
6	62		NOM	ALL1	Y	NOM_ALL1
6	63		NOM	ACC	TR	TR
6	64		NOM	ABL	Y	NOM_ABL
6	65		NOM	ABL	Y	NOM_ABL
6	66		NOM	ACC	TR	TR
6	67		NOM	COM	Y	NOM_COM
6	68		NOM	ACC	TR	TR
6	69		NOM	ACC	TR	TR
6	70		NOM	ACC	TR	TR
6	71		NOM	ACC	TR	TR
6	72		NOM	ACC	TR	TR
6	73		NOM	DAT	Y	NOM_DAT
6	74		NOM	ACC	TR	TR
6	75		NOM	ACC	TR	TR
6	76		NOM	ACC	TR	TR
6	77		NOM	DAT	Y	NOM_DAT
6	78		NOM	ACC	TR	TR
6	79		NOM	DAT	Y	NOM_DAT
6	80		NOM	COM	Y	NOM_COM
6	81		NOM	ALL1	Y	NOM_ALL1
6	82		NOM	DAT	Y	NOM_DAT
6	83		NOM	DAT	Y	NOM_DAT
6	84		NOM	COM	Y	NOM_COM
6	85		NOM	ACC	TR	TR
6	86		NOM	ACC	TR	TR
6	87		NOM	ACC	TR	TR
6	88		NOM	ACC	TR	TR
6	89		NOM	GENsoonda	Y	NOM_GENsoonda
6	90		NOM	ABL	Y	NOM_ABL
6	91		NOM	ACC	TR	TR
6	92		NOM	ACC	TR	TR
6	93		NOM	ACC	TR	TR
6	94		NOM	COM	Y	NOM_COM
6	95		NOM	ALL1	Y	NOM_ALL1
6	96		NOM	ACC	TR	TR
6	97		DAT	NOM	X	DAT_NOM
6	98		NOM	COM	Y	NOM_COM
6	99		NOM	COM	Y	NOM_COM
6	100		NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)
6	101		NOM	ALL1	Y	NOM_ALL1
6	102		NOM	ACC	TR	TR
6	103		NOM	ACC	TR	TR
6	104		NOM	ALL1	Y	NOM_ALL1
6	105		NOM	ACC	TR	TR
6	106		NOM	ACC	TR	TR
6	107		NOM	ACC	TR	TR
6	108		NOM	ACC	TR	TR
6	109		NOM	ACC	TR	TR
6	110		NOM	ACC	TR	TR
6	111		NOM	ABL	Y	NOM_ABL
6	112		NOM	DAT	Y	NOM_DAT
6	113		NOM	DAT	Y	NOM_DAT
6	114		NOM	DAT	Y	NOM_DAT
6	115		NOM	ACC	TR	TR
6	116		NOM	DAT	Y	NOM_DAT
6	117		NOM	ALL1	Y	NOM_ALL1
6	118		NOM	ACC	TR	TR
6	119		NOM	DAT	Y	NOM_DAT
6	120		NOM	ACC	TR	TR
6	121		NOM	ACC	TR	TR
6	122		NOM	ALL1	Y	NOM_ALL1
6	123		NOM	DAT	Y	NOM_DAT
6	124		NOM	ACC	TR	TR
6	125		NOM	ACC	TR	TR
6	126		NOM	ACC	TR	TR
6	127		NOM	GENdeesh	Y	NOM_GENdeesh
6	128		NOM	ABL	Y	NOM_ABL
6	129		NOM	ACC	TR	TR
6	130		NOM	ABL	Y	NOM_ABL
56	1	uni-	POSS	NOM	X	POSS_NOM
56	2	sulə-	NOM	INS	Y	NOM_INS
56	3	ŋələ-	NOM	INS	Y	NOM_INS
56	4	wəndə-	NOM	ACC	TR	TR
56	5	NEG + zokčo	NOM	INS	Y	NOM_INS
56	6	d'oxo  bi-	NOM	DIR	Y	NOM_DIR
56	7	čəzə-	NOM	ACC	TR	TR
56	8	asta-	NOM	ACC	TR	TR
56	9	isə-	NOM	ACC	TR	TR
56	10	*	*	*	*	
56	11	b'a-	NOM	INS	Y	NOM_INS
56	12	ii-	NOM	DIR	Y	NOM_DIR
56	13	ətə-	NOM	ACC	TR	TR
56	14	ñuo-gi-	NOM	ABL	Y	NOM_ABL
56	15	igbə-	NOM	ACC	TR	TR
56	16	uu-woŋ-	NOM	ACC	TR	TR
56	17	diɣanə-	NOM	DIR	Y	NOM_DIR
56	18	zawa-	NOM	ACC	TR	TR
56	19	b'oŋ-	NOM	ACC	TR	TR
56	20	daila-	NOM	ACC	TR	TR
56	21	iiŋ-	NOM	LOC	Y	NOM_LOC
56	22	tuŋga-la-	NOM	LOC	Y	NOM_LOC
56	23	w'ali-	NOM	INS	Y	NOM_INS
56	24	andasi-	NOM	INS	Y	NOM_INS
56	25	məisi-	NOM	ACC	TR	TR
56	26	diga-	NOM	ACC	TR	TR
56	27	kakčisi-	NOM	ACC	TR	TR
56	28	alasi-	NOM	ACC	TR	TR
56	29	oŋmo-	NOM	ACC	TR	TR
56	30	*	*	*	*	
56	31	gələ-	NOM	ACC	TR	TR
56	32	*	*	*	*	
56	33	sə-	NOM	ACC	TR	TR
56	34	gusi-	NOM	INS	Y	NOM_INS
56	35	susa-wasi-	NOM	ABL	Y	NOM_ABL
56	36	o-	NOM	ACC	TR	TR
56	37	kəsə-we-li-	NOM	ACC	TR	TR
56	38	(COP)	NOM	ORN	Y	NOM_ORN
56	39	galaktə-	NOM	ACC	TR	TR
56	40	kraskala-	NOM	ACC	TR	TR
56	41	iktəmə-lə-	NOM	ACC	TR	TR
56	42	*	*	*	*	
56	43	zawa-kcə-	NOM	ACC	TR	TR
56	44	buktali-	NOM	ACC	TR	TR
56	45	*	*	*	*	
56	46	aju-	NOM	ACC	TR	TR
56	47	akpi-	NOM	INS	Y	NOM_INS
56	48	*	*	*	*	
56	49	siki-	NOM	ACC	TR	TR
56	50	təti-gi-	NOM	ACC	TR	TR
56	51	*	*	*	*	
56	52	*	*	*	*	
56	53	xokco-	NOM	DIR	Y	NOM_DIR
56	54	sabda- (tääsi )	ACC	NOM	X	ACC_NOM
56	55	b'a-gi-	NOM	ACC	TR	TR
56	56	ə-i-ni iinə	DAT	NOM	X	DAT_NOM
56	57	galu-	NOM	ACC	TR	TR
56	58	čaalə-	NOM	ACC	TR	TR
56	59	zokco-	NOM	INS	Y	NOM_INS
56	60	?	*	*	*	
56	61	osi-gi-	DAT	NOM	X	DAT_NOM
56	62	diaŋ-	NOM	DIR	Y	NOM_DIR
56	63	nienti-lə-	NOM	ACC	TR	TR
56	64	xonto	NOM	ABL	Y	NOM_ABL
56	65	amääsa-	NOM	ABL	Y	NOM_ABL
56	66	gəŋculə-	NOM	ACC	TR	TR
56	67	*	*	*	*	
56	68	dau-	NOM	ACC	TR	TR
56	69	jəxə-	NOM	ACC	TR	TR
56	70	oño-	NOM	ACC	TR	TR
56	71	umnasi-	NOM	ACC	TR	TR
56	72	unə-wə-	NOM	ACC	TR	TR
56	73	asə-	NOM	DIR	Y	NOM_DIR
56	74	nodo-	NOM	ACC	TR	TR
56	75	likpi-	NOM	ACC	TR	TR
56	76	zoŋi-	NOM	ACC	TR	TR
56	77	bələsi-	NOM	ACC	TR	TR
56	78	sə-	NOM	ACC	TR	TR
56	79	agdinda-	NOM	DAT	Y	NOM_DAT
56	80	əndə-	NOM	INS	Y	NOM_INS
56	81	lagbaŋ-	NOM	LOC	Y	NOM_LOC
56	82	*	*	*	*	
56	83	agda-	*	*	*	
56	84	diɣa-	NOM	DIR	Y	NOM_DIR
56	85	b'a-	NOM	ACC	TR	TR
56	86	tugbu-	NOM	ACC	TR	TR
56	87	*	*	*	*	
56	88	*	*	*	*	
56	89	*	*	*	*	
56	90	əugi-	NOM	ABL	Y	NOM_ABL
56	91	düi-si-	NOM	ACC	TR	TR
56	92	*	*	*	*	
56	93	düi-si-	NOM	ACC	TR	TR
56	94	solü-	NOM	INS	Y	NOM_INS
56	95	isə-si-	NOM	DIR	Y	NOM_DIR
56	96	asta-	NOM	ACC	TR	TR
56	97	t'osi-	NOM	ACC	TR	TR
56	98	*	*	*	*	
56	99	*	*	*	*	
56	100	bi-	NOM	NOM	Y	NOM_NOM
56	101	gakpa-	NOM	ACC	TR	TR
56	102	kuŋgədə-	NOM	ACC	TR	TR
56	103	nodo-	NOM	ACC	TR	TR
56	104	juu-	NOM	LOC	Y	NOM_LOC
56	105	wa-	NOM	ACC	TR	TR
56	106	duktə-	NOM	ACC	TR	TR
56	107	ñuɣasi-	NOM	ACC	TR	TR
56	108	taŋi-	NOM	ACC	TR	TR
56	109	ugi-wəŋ-	NOM	ACC	TR	TR
56	110	čəzə-	NOM	ACC	TR	TR
56	111	*	*	*	*	
56	112	agdа-	NOM	INS	Y	NOM_INS
56	113	aju-li-	NOM	ACC	TR	TR
56	114	čəzə-	*	*	*	
56	115	nantə-	NOM	ACC	TR	TR
56	116	*	*	*	*	
56	117	tagdа-	NOM	DIR	Y	NOM_DIR
56	118	xuenə-	NOM	ACC	TR	TR
56	119	aju-	NOM	ACC	TR	TR
56	120	*	*	*	*	
56	121	gələ-	NOM	ACC	TR	TR
56	122	tagda-	NOM	DIR	Y	NOM_DIR
56	123	tagda-	NOM	DIR	Y	NOM_DIR
56	124	tagda-waŋ-	NOM	ACC	TR	TR
56	125	*	*	*	*	
56	126	*	*	*	*	
56	127	*	*	*	*	
56	128	*	*	*	*	
56	129	*	*	*	*	
56	130	xagzə-	*	*	*	
75	1	q'ač'+LV	GEN	ABS	X	GEN_ABS
75	2	baft'	ABS	ABS	X	ABS_ABS
75	3	q'ı̌+LV	ERG	ABL	Y	ERG_ABL
75	4	bos	ERG	ABS	TR	TR
75	5	xeylək+BE	GEN	ABS	X	GEN_ABS
75	6	oşq'ar	ABS	DAT	Y	ABS_DAT
75	7	vě	ABS	DAT	Y	ABS_DAT
75	8	ex+LV	ERG	ABS	TR	TR
75	9	ak'	ERG	ABS	TR	TR
75	10	təsir+LV	ERG	ABS	TR	TR
75	11	irəst'=e har-	ABS	ABL	Y	ABS_ABL
75	12	baś	ABS	DAT	Y	ABS_DAT
75	13	ta==şer	ERG	ABS	TR	TR
75	14	c'er	ABS	ABL	Y	ABS_ABL
75	15	c'ev	ERG	ABS	TR	TR
75	16	k'os'+LV	ERG	ABS	TR	TR
75	17	p	ERG	DAT	Y	ERG_DAT
75	18	COP	GEN	ABS	X	GEN_ABS
75	19	pːa	ABL	DAT	XY	ABL_DAT
75	20	çax+LV	ERG	ABS	TR	TR
75	21	pːa	ABL	DAT	XY	ABL_DAT
75	22	kul+LV	ERG	ABS	TR	TR
75	23	dava+LV	ERG	ABL	Y	ERG_ABL
75	24	dost'luğ+LV	ERG	ABL	Y	ERG_ABL
75	25	fikir+LV	ERG	ABL	Y	ERG_ABL
75	26	kəy	ERG	ABS	TR	TR
75	27	č'oč'a	ERG	ABS	TR	TR
75	28	yaq'-a=ne běğ	ERG	GEN	Y	ERG_GEN
75	29	eyexun=e c'evk'-	ERG	ABS	TR	TR
75	30	asılı	ABS	ABL	Y	ABS_ABL
75	31	k'al+LV	ERG	ABS	TR	TR
75	32	tanış bak-	ABS	ABL	Y	ABS_ABL
75	33	çal+ST	ERG	ABS	TR	TR
75	34	far+LV	ERG	ABS	TR	TR
75	35	t'i+ST	ABS	ABL	Y	ABS_ABL
75	36	düz+LV	ERG	ABS	TR	TR
75	37	lağ-a=ne haq'	ERG	DAT	Y	ERG_DAT
75	38	COP	GEN	ABS	X	GEN_ABS
75	39	qə̌v	ERG	ABS	TR	TR
75	40	mas'i+LV	ERG	ABS	TR	TR
75	41	biq'	ERG	ABS	TR	TR
75	42	mand-	ABS	CAR	Y	ABS_CAR
75	43	biq'	ERG	ABS	TR	TR
75	44	xox+LV	ERG	ABS	TR	TR
75	45	tərif+LV	ERG	ABS	TR	TR
75	46	çur+DAT	ERG	ABS	TR	TR
75	47	fə̌l+LV	ERG	ERG	Y	ERG_ERG
75	48	*	*	*	*	
75	49	os'+ST	ERG	ABS	TR	TR
75	50	lap	ERG	ABS	TR	TR
75	51	s'i	GEN	ABS	X	GEN_ABS
75	52	caza+LV	ERG	ABS	TR	TR
75	53	hücüm+LV	ERG	GENloxol	Y	ERG_GENloxol
75	54	buy=e bak	ABS	ERG	Y	ABS_ERG
75	55	bə̌ğə̌+LV	ERG	ABS	TR	TR
75	56	kam	GEN	ABS	X	GEN_ABS
75	57	ak'-sun te=ne çur+LV	ERG	ABS	TR	TR
75	58	xoşel ey-	GEN	ABS	X	GEN_ABS
75	59	lazım	DAT	ABS	X	DAT_ABS
75	60	but'	ERG	ABS	TR	TR
75	61	mand	AD	ABS	X	AD_ABS
75	62	coğab-a=ne tad-	ERG	GEN	Y	ERG_GEN
75	63	qay+LV	ERG	ABS	TR	TR
75	64	lari+NEG	ABS	SUPERlari	Y	ABS_SUPERlari
75	65	qoş=e mand-	ABS	ABL	Y	ABS_ABL
75	66	ez+LV	ERG	ABS	TR	TR
75	67	ad+LV	ABL	ERG	XY	ABL_ERG
75	68	c'ova+ST	ABS	ABL	Y	ABS_ABL
75	69	mə̌ğ+LV	ERG	ABS	TR	TR
75	70	śam+LV	ERG	ABS	TR	TR
75	71	ǔğ	ERG	ABS	TR	TR
75	72	xe+LV	ERG	ABS	TR	TR
75	73	yarayinş+LV	ABS	DAT	Y	ABS_DAT
75	74	c'er	ABS	ABL	Y	ABS_ABL
75	75	but'+ST	ERG	ABS	TR	TR
75	76	eyex=e	GEN	ABS	X	GEN_ABS
75	77	köməy+LV	ERG	DAT	Y	ERG_DAT
75	78	q'amiş	ERG	ABS	TR	TR
75	79	du+ST	ERG	ABS	TR	TR
75	80	bo	*	*	*	
75	81	ləçəq'+LV	ABS	DAT	Y	ABS_DAT
75	82	taşev+ST	ERG	DAT	Y	ERG_DAT
75	83	mǔq'+LV	*	*	*	
75	84	exlət'+LV	ERG	ABL	Y	ERG_ABL
75	85	eçer	ERG	ABS	TR	TR
75	86	sa+ST	ERG	ABS	TR	TR
75	87	kal	ABS	GEN	Y	ABS_GEN
75	88	t'arıxmiş+LV	ERG	BEN	Y	ERG_BEN
75	89	ta+ST	ABS	GENbacanexun	Y	ABS_GENbacanexun
75	90	śir	ABS	ABL	Y	ABS_ABL
75	91	ǔmǔx+LV	ERG	ABS	TR	TR
75	92	əyit-ə ǔmǔx+LV	*	*	*	
75	93	i+LV	ERG	ABS	TR	TR
75	94	gər+LV	ABS	DAT	Y	ABS_DAT
75	95	běğ	ERG	GENloxol	Y	ERG_GENloxol
75	96	c'e+ST	ERG	ABS	TR	TR
75	97	nep'-en a-ST	ERG	ABS	TR	TR
75	98	irəzi=ne bak-	ABS	ABL	Y	ABS_ABL
75	99	dava+LV	ERG	ABL	Y	ERG_ABL
75	100	toy	GEN	ABS	X	GEN_ABS
75	101	dǒp+LV	ERG	ABS	TR	TR
75	102	bap	ERG	ABS	TR	TR
75	103	ač'+INF_LV	ERG	ABS	TR	TR
75	104	baft'	ABS	DAT	Y	ABS_DAT
75	105	bes	ERG	ABS	TR	TR
75	106	du+ST	ERG	ABS	TR	TR
75	107	muç+LV	ERG	ABS	TR	TR
75	108	k'al+LV	ERG	ABS	TR	TR
75	109	gal+LV	ERG	ABS	TR	TR
75	110	hörmət+LV	ERG	ABS	TR	TR
75	111	irit'+LV	ERG	ABL	Y	ERG_ABL
75	112	irəzi	ABS	ABL	Y	ABS_ABL
75	113	çur+LV	ERG	ABS	TR	TR
75	114	ext'ibər+LV	ERG	ABS	TR	TR
75	115	gorox ey	ERG	ABS	TR	TR
75	116	paxılluğ+LV	ERG	BEN	Y	ERG_BEN
75	117	əcuğləyinş+LV	ABS	GENloxol	Y	ABS_GENloxol
75	118	məət't'əl mand-	ABS	ABL	Y	ABS_ABL
75	119	çur+LV	ERG	ABS	TR	TR
75	120	läzät haqː-	*	*	*	
75	121	çur	ERG	ABS	TR	TR
75	122	əcuğ-on biq'	GEN	GENloxol	XY	GEN_GENloxol
75	123	oro+LV	ABS	ABL	Y	ABS_ABL
75	124	dirxor+LV	ERG	ABS	TR	TR
75	125	məət't'əl mand-	*	*	*	
75	126	*	*	*	*	
75	127	dirxor bak	ABS	GENderden	Y	ABS_GENderden
75	128	əcuğləyinş+LV	ABS	GENloxol	Y	ABS_GENloxol
75	129	xoşel ey-	GEN	ABS	X	GEN_ABS
75	130	ot'+LV	ERG	ABL	Y	ERG_ABL
72	1	висьыны 	GEN	NOM	X	GEN_NOM
72	2	висьыны 	NOM	INS	Y	NOM_INS
72	3	кышканы	NOM	ABL	Y	NOM_ABL
72	4	куштыны	NOM	ACC	TR	TR
72	5	тырмыны 	GEN	NOM	X	GEN_NOM
72	6	тупаны	NOM	DAT	Y	NOM_DAT
72	7	оскыны	NOM	DAT	Y	NOM_DAT
72	8	басьтыны	NOM	ACC	TR	TR
72	9	адӟыны 	NOM	ACC	TR	TR
72	10	влиять карыны	NOM	NOMvyle	Y	NOM_NOMvyle
72	11	пумиськыны	NOM	INS	Y	NOM_INS
72	12	пырыны	NOM	ILL	Y	NOM_ILL
72	13	вормыны	NOM	ACC	TR	TR
72	14	потыны	NOM	ELA	Y	NOM_ELA
72	15	улляны	NOM	ACC	TR	TR
72	16	куасаны	NOM	ACC	TR	TR
72	17	вераны	NOM	DAT	Y	NOM_DAT
72	18	возьыны	NOM	ACC	TR	TR
72	19	сутыны	NOM	ACC	TR	TR
72	20	кыскыны	NOM	ACC	TR	TR
72	21	вуыны	NOM	TERM	Y	NOM_TERM
72	22	йöтскыны	NOM	NOMbordy	Y	NOM_NOMbordy
72	23	жугиськыны	NOM	INS	Y	NOM_INS
72	24	эшъяськыны	NOM	INS	Y	NOM_INS
72	25	малпаны	NOM	NOMsjarys	Y	NOM_NOMsjarys
72	26	сиыны	NOM	ACC	TR	TR
72	27	пыжыны	NOM	ACC	TR	TR
72	28	возьманы	NOM	ACC	TR	TR
72	29	вунэтыны	NOM	NOMsjarys	Y	NOM_NOMsjarys
72	30	зависеть карыны	NOM	ABL	Y	NOM_ABL
72	31	ӧтьыны	NOM	ACC	TR	TR
72	32	тодматскыны	NOM	INS	Y	NOM_INS
72	33	тодыны	NOM	ACC	TR	TR
72	34	шудыны	NOM	INS	Y	NOM_INS
72	35	пеганы	NOM	ABL	Y	NOM_ABL
72	36	лэсьтыны	NOM	ACC	TR	TR
72	37	*	*	*	*	
72	38	вань	GEN	NOM	X	GEN_NOM
72	39	утчаны	NOM	ACC	TR	TR
72	40	буяны	NOM	ACC	TR	TR
72	41	куртчыны	NOM	ACC	TR	TR
72	42	кыльыны	NOM	ABE	Y	NOM_ABE
72	43	уйылыны	NOM	ACC	TR	TR
72	44	чигтыны	NOM	ACC	TR	TR
72	45	*	*	*	*	
72	46	яратыны	NOM	ACC	TR	TR
72	47	шонаны	NOM	INS	Y	NOM_INS
72	48	малпаны	NOM	NOMsjarys	Y	NOM_NOMsjarys
72	49	миськыны	NOM	ACC	TR	TR
72	50	дӥсяны	NOM	ACC	TR	TR
72	51	нимаськыны	NOM	NOM	Y	NOM_NOM
72	52	куаретыны	NOM	ACC	TR	TR
72	53	урдӥськыны	NOM	NOMvyle	Y	NOM_NOMvyle
72	54	тырмыны	NOM	INS	Y	NOM_INS
72	55	шедьтыны	NOM	ACC	TR	TR
72	56	NEG + тырмыны	GEN	NOM	X	GEN_NOM
72	57	адӟем-POSS уг поты	GEN	ACC	X	GEN_ACC
72	58	кельшыны	DAT	NOM	X	DAT_NOM
72	59	кулэ	DAT	NOM	X	DAT_NOM
72	60	котыртыны 	NOM	ACC	TR	TR
72	61	кыльыны	GEN	NOM	X	GEN_NOM
72	62	вазьыны	NOM	DAT	Y	NOM_DAT
72	63	усьтыны	NOM	ACC	TR	TR
72	64	пöртэм	NOM	ABL	Y	NOM_ABL
72	65	кыльыны	NOM	ABL	Y	NOM_ABL
72	66	гырыны 	NOM	ACC	TR	TR
72	67	зын	NOM	NOM	Y	NOM_NOM
72	68	выжыны	NOM	NOMvamen	Y	NOM_NOMvamen
72	69	кырӟаны	NOM	ACC	TR	TR
72	70	гожъяны	NOM	ACC	TR	TR
72	71	юыны	NOM	ACC	TR	TR
72	72	шунтыны	NOM	ACC	TR	TR
72	73	тупаны	NOM	DAT	Y	NOM_DAT
72	74	кошкыны	NOM	ELA	Y	NOM_ELA
72	75	шобыртыны	NOM	ACC	TR	TR
72	76	тод-INE возьыны	NOM	ACC	TR	TR
72	77	юрттыны	NOM	DAT	Y	NOM_DAT
72	78	валаны	NOM	NOMsjamen	Y	NOM_NOMsjamen
72	79	шедьыны	NOM	ILL	Y	NOM_ILL
72	80	вандӥськыны	NOM	INS	Y	NOM_INS
72	81	лякиськыны	NOM	NOMbordy	Y	NOM_NOMbordy
72	82	келяны	NOM	DAT	Y	NOM_DAT
72	83	шумпотыны	NOM	DAT	Y	NOM_DAT
72	84	вераськыны	NOM	INS	Y	NOM_INS
72	85	вайыны	NOM	ACC	TR	TR
72	86	уськытыны	NOM	ACC	TR	TR
72	87	кивалтыны	NOM	INS	Y	NOM_INS
72	88	мöзмыны	NOM	ABL	Y	NOM_ABL
72	89	мыныны	NOM	NOMsory	Y	NOM_NOMsory
72	90	васькыны	NOM	NOMvylys	Y	NOM_NOMvylys
72	91	кылзыны	NOM	ACC	TR	TR
72	92	кылзӥськыны	NOM	ABL	Y	NOM_ABL
72	93	кылыны	NOM	ACC	TR	TR
72	94	сураськыны	NOM	INS	Y	NOM_INS
72	95	учкыны	NOM	NOMshory	Y	NOM_NOMshory
72	96	кыльыны	NOM	ACC	TR	TR
72	97	вöтаны	NOM	ACC	TR	TR
72	98	соглаш	NOM	INS	Y	NOM_INS
72	99	керетыны	NOM	INS	Y	NOM_INS
72	100	сылыны	NOM	NOM	Y	NOM_NOM
